provider,game_name,Game Tag,Game Sub Type,sub_category,casinoGameId,game_id,description,logo_round,logo_square,banner
QTECH,Cosmic Crystals Scratch,RNG,Slot,Instant Win,IDS-cosmiccrystalsscratch,3677,-,,,
QTECH,Gifts of Ostara Scratch,RNG,Slot,Instant Win,IDS-giftsofostarascratch,3678,-,,,
QTECH,Moirai Blaze Scratch,RNG,Slot,Instant Win,IDS-moiraiblazescratch,3679,-,,,
QTECH,Neon Jungle Scratch,RNG,Slot,Instant Win,IDS-neonjunglescratch,3680,-,,,
QTECH,Paint Scratch,RNG,Slot,Instant Win,IDS-paintscratch,3681,-,,,
QTECH,Rainbow Wilds Scratch,RNG,Slot,Instant Win,IDS-rainbowwildsscratch,3682,-,,,
QTECH,Si Xiang Scratch,RNG,Slot,Instant Win,IDS-sixiangscratch,3683,-,,,
QTECH,Siren's Kingdom Scratch,RNG,Slot,Instant Win,IDS-sirenskingdomscratch,3684,-,,,
QTECH,The Curious Cabinet Scratch,RNG,Slot,Instant Win,IDS-thecuriouscabinetscratch,3685,-,,,
QTECH,Treasure of Horus Scratch,RNG,Slot,Instant Win,IDS-treasureofhorusscratch,3686,-,,,
QTECH,Viking Wilds Scratch,RNG,Slot,Instant Win,IDS-vikingwildsscratch,3687,-,,,
QTECH,Wai-Kiki Scratch,RNG,Slot,Instant Win,IDS-waikikiscratch,3688,-,,,
QTECH,Punk Rocker 2,RNG,Slot,3 Reels,NLC-punkrocker2,3689,-,,,
QTECH,Beheaded,RNG,Slot,5 Reels,NLC-beheaded,3690,-,,,
QTECH,Deadwood R.I.P,RNG,Slot,5 Reels,NLC-deadwoodrip,3691,-,,,
QTECH,Loner,RNG,Slot,5 Reels,NLC-loner,3692,-,,,
QTECH,Kenneth Must Die,RNG,Slot,5 Reels,NLC-kennethmustdie,3693,-,,,
QTECH,Tombstone No Mercy,RNG,Slot,5 Reels,NLC-tombstonenomercy,3694,-,,,
QTECH,BRICK SNAKE 2000,RNG,Slot,5 Reels,NLC-bricksnake2000,3695,-,,,
QTECH,Possessed,RNG,Slot,5 Reels,NLC-possessed,3696,-,,,
QTECH,Fire in the Hole 2,RNG,Slot,6 Reels,NLC-fireinthehole2,3697,-,,,
QTECH,D-Day,RNG,Slot,5 Reels,NLC-dday,3698,-,,,
QTECH,Land of the Free,RNG,Slot,4 Reels,NLC-landofthefree,3699,-,,,
QTECH,Devilâ€™s Crossroad,RNG,Slot,3 Reels,NLC-devilscrossroad,3700,-,,,
QTECH,Tombstone RIP,RNG,Slot,5 Reels,NLC-tombstonerip,3701,-,,,
QTECH,The Crypt,RNG,Slot,6 Reels,NLC-thecrypt,3702,-,,,
QTECH,xWays Hoarder xSplit,RNG,Slot,5 Reels,NLC-xwayshoarderxsplit,3703,-,,,
QTECH,Mental,RNG,Slot,5 Reels,NLC-mental,3704,-,,,
QTECH,Barbarian Fury,RNG,Slot,5 Reels,NLC-barbarianfury,3705,-,,,
QTECH,Benji Killed in Vegas,RNG,Slot,5 Reels,NLC-benjikilledinvegas,3706,-,,,
QTECH,Blood and Shadow,RNG,Slot,5 Reels,NLC-bloodandshadow,3707,-,,,
QTECH,Bonus Bunnies,RNG,Slot,4 Reels,NLC-bonusbunnies,3708,-,,,
QTECH,Book of Shadows,RNG,Slot,5 Reels,NLC-bookofshadows,3709,-,,,
QTECH,Bounty Hunters,RNG,Slot,5 Reels,NLC-bountyhunters,3710,-,,,
QTECH,Buffalo Hunter,RNG,Slot,5 Reels,NLC-buffalohunter,3711,-,,,
QTECH,Bushido Ways xNudge,RNG,Slot,5 Reels,NLC-bushidowaysxnudge,3712,-,,,
QTECH,Casino Win Spin,RNG,Slot,5 Reels,NLC-casinowinspin,3713,-,,,
QTECH,Coins of Fortune,RNG,Slot,5 Reels,NLC-coinsoffortune,3714,-,,,
QTECH,Das xBoot,RNG,Slot,6 Reels,NLC-dasxboot,3715,-,,,
QTECH,Dead Canary,RNG,Slot,6 Reels,NLC-deadcanary,3716,-,,,
QTECH,Deadwood,RNG,Slot,5 Reels,NLC-deadwood,3717,-,,,
QTECH,Disturbed,RNG,Slot,5 Reels,NLC-disturbed,3718,-,,,
QTECH,DJ Psycho,RNG,Slot,4 Reels,NLC-djpsycho,3719,-,,,
QTECH,Dragon Tribe,RNG,Slot,6 Reels,NLC-dragontribe,3720,-,,,
QTECH,Dungeon Quest,RNG,Slot,5 Reels,NLC-dungeonquest,3721,-,,,
QTECH,East Coast vs West Coast,RNG,Slot,5 Reels,NLC-eastcoastvswestcoast,3722,-,,,
QTECH,El Paso Gunfight xNudge,RNG,Slot,5 Reels,NLC-elpasogunfightxnudge,3723,-,,,
QTECH,Evil Goblins xBomb,RNG,Slot,6 Reels,NLC-evilgoblinsxbomb,3724,-,,,
QTECH,Fire In The Hole xBomb,RNG,Slot,6 Reels,NLC-fireintheholexbomb,3725,-,,,
QTECH,Folsom Prison,RNG,Slot,5 Reels,NLC-folsomprison,3726,-,,,
QTECH,Fruits,RNG,Slot,6 Reels,NLC-fruits,3727,-,,,
QTECH,Gaelic Gold,RNG,Slot,3 Reels,NLC-gaelicgold,3728,-,,,
QTECH,Golden Genie and the Walking wilds,RNG,Slot,5 Reels,NLC-goldengenieandthewalkingwilds,3729,-,,,
QTECH,Gluttony,RNG,Slot,5 Reels,NLC-gluttony,3730,-,,,
QTECH,Harlequin Carnival,RNG,Slot,5 Reels,NLC-harlequincarnival,3731,-,,,
QTECH,Hot 4 Cash,RNG,Slot,5 Reels,NLC-hot4cash,3732,-,,,
QTECH,Hot Nudge,RNG,Slot,5 Reels,NLC-hotnudge,3733,-,,,
QTECH,Immortal Fruits,RNG,Slot,5 Reels,NLC-immortalfruits,3734,-,,,
QTECH,Infectious 5 xWays,RNG,Slot,5 Reels,NLC-infectious5xways,3735,-,,,
QTECH,Ice Ice Yeti,RNG,Slot,5 Reels,NLC-iceiceyeti,3736,-,,,
QTECH,Jingle Balls,RNG,Slot,4 Reels,NLC-jingleballs,3737,-,,,
QTECH,Karen Maneater,RNG,Slot,6 Reels,NLC-karenmaneater,3738,-,,,
QTECH,Kiss My Chainsaw,RNG,Slot,5 Reels,NLC-kissmychainsaw,3739,-,,,
QTECH,Kitchen Drama BBQ Frenzy,RNG,Slot,5 Reels,NLC-kitchendramabbqfrenzy,3740,Deactive,,,
QTECH,Kitchen Drama Sushi Mania,RNG,Slot,5 Reels,NLC-sushimania,3741,-,,,
QTECH,Legion X,RNG,Slot,5 Reels,NLC-legionx,3742,-,,,
QTECH,Little Bighorn,RNG,Slot,5 Reels,NLC-littlebighorn,3743,-,,,
QTECH,Manhattan Goes Wild,RNG,Slot,5 Reels,NLC-manhattangoeswild,3744,-,,,
QTECH,Mayan Magic,RNG,Slot,5 Reels,NLC-mayanmagic,3745,-,,,
QTECH,Milky Ways,RNG,Slot,5 Reels,NLC-milkyways,3746,-,,,
QTECH,Misery Mining xBomb,RNG,Slot,7 Reels,NLC-miseryminingxbomb,3747,-,,,
QTECH,Monkeyâ€™s Gold xPays,RNG,Slot,6 Reels,NLC-monkeysgoldxpays,3748,-,,,
QTECH,Nine To Five,RNG,Slot,5 Reels,NLC-ninetofive,3749,-,,,
QTECH,Oktoberfest,RNG,Slot,5 Reels,NLC-oktoberfest,3750,-,,,
QTECH,Owls,RNG,Slot,5 Reels,NLC-owls,3751,-,,,
QTECH,Pearl Harbor,RNG,Slot,7 Reels,NLC-pearlharbor,3752,-,,,
QTECH,Pixies vs Pirates,RNG,Slot,Slots,NLC-pixiesvspirates,3753,-,,,
QTECH,Poison Eve,RNG,Slot,5 Reels,NLC-poisoneve,3754,-,,,
QTECH,Punk Rocker,RNG,Slot,6 Reels,NLC-punkrocker,3755,-,,,
QTECH,Punk Toilet,RNG,Slot,5 Reels,NLC-punktoilet,3756,-,,,
QTECH,Remember Gulag,RNG,Slot,6 Reels,NLC-remembergulag,3757,-,,,
QTECH,Roadkill,RNG,Slot,5 Reels,NLC-roadkill,3758,-,,,
QTECH,Road Rage,RNG,Slot,5 Reels,NLC-roadrage,3759,-,,,
QTECH,Rock Bottom,RNG,Slot,5 Reels,NLC-rockbottom,3760,-,,,
QTECH,San Quentin xWays,RNG,Slot,5 Reels,NLC-sanquentinxways,3761,-,,,
QTECH,Serial,RNG,Slot,5 Reels,NLC-serial,3762,-,,,
QTECH,Space Donkey,RNG,Slot,6 Reels,NLC-spacedonkey,3763,-,,,
QTECH,Starstruck,RNG,Slot,3 Reels,NLC-starstruck,3764,-,,,
QTECH,Tesla Jolt,RNG,Slot,5 Reels,NLC-teslajolt,3765,-,,,
QTECH,True Kult,RNG,Slot,5 Reels,NLC-truekult,3766,-,,,
QTECH,The Border,RNG,Slot,6 Reels,NLC-theborder,3767,-,,,
QTECH,The Cage,RNG,Slot,7 Reels,NLC-thecage,3768,-,,,
QTECH,The Creepy Carnival,RNG,Slot,5 Reels,NLC-thecreepycarnival,3769,-,,,
QTECH,The Rave,RNG,Slot,5 Reels,NLC-therave,3770,-,,,
QTECH,Thor Hammer Time,RNG,Slot,5 Reels,NLC-thorhammertime,3771,-,,,
QTECH,Tomb of Akhenaten,RNG,Slot,5 Reels,NLC-tombofakhenaten,3772,-,,,
QTECH,Tomb Of Nefertiti,RNG,Slot,5 Reels,NLC-tombofnefertiti,3773,-,,,
QTECH,Tombstone,RNG,Slot,5 Reels,NLC-tombstone,3774,-,,,
QTECH,Tractor Beam,RNG,Slot,5 Reels,NLC-tractorbeam,3775,-,,,
QTECH,True Grit Redemption,RNG,Slot,6 Reels,NLC-truegritredemption,3776,-,,,
QTECH,Ugliest Catch,RNG,Slot,5 Reels,NLC-ugliestcatch,3777,-,,,
QTECH,Walk Of Shame,RNG,Slot,5 Reels,NLC-walkofshame,3778,-,,,
QTECH,Warrior Graveyard xNudge,RNG,Slot,6 Reels,NLC-warriorgraveyardxnudge,3779,-,,,
QTECH,WiXX,RNG,Slot,4 Reels,NLC-wixx,3780,-,,,
QTECH,Whacked!,RNG,Slot,5 Reels,NLC-whacked,3781,-,,,
QTECH,Whispering Winds,RNG,Slot,5 Reels,PNG-whisperingwinds,3782,-,,,
QTECH,Dansband PÃ¥ TurnÃ©,RNG,Slot,5 Reels,PNG-dansbandpaturne,3783,-,,,
QTECH,Oasis of Dead,RNG,Slot,5 Reels,PNG-oasisofdead,3784,-,,,
QTECH,Journey to Paris,RNG,Slot,5 Reels,PNG-journeytoparis,3785,-,,,
QTECH,Temple of Tollan,RNG,Slot,7 Reels,PNG-templeoftollan,3786,-,,,
QTECH,Merlin Realm of Charm,RNG,Slot,5 Reels,PNG-merlinrealmofcharm,3787,-,,,
QTECH,Gold of Fortune God,RNG,Slot,5 Reels,PNG-goldoffortunegod,3788,-,,,
QTECH,Rich Wilde and the Tome of Insanity,RNG,Slot,5 Reels,PNG-rwandthetomeofinsanity,3789,-,,,
QTECH,Colt Lightning Firestorm,RNG,Slot,5 Reels,PNG-coltlightningfirestorm,3790,-,,,
QTECH,Spark of Genius,RNG,Slot,5 Reels,PNG-sparkofgenius,3791,-,,,
QTECH,Wild Survivor,RNG,Slot,5 Reels,PNG-wildsurvivor,3792,-,,,
QTECH,Fulong 88,RNG,Slot,5 Reels,PNG-fulong88,3793,-,,,
QTECH,The Sword and the Grail Excalibur,RNG,Slot,5 Reels,PNG-theswordandthegrailexcalibur,3794,-,,,
QTECH,Boat Bonanza Down Under,RNG,Slot,5 Reels,PNG-boatbonanzadownunder,3795,-,,,
QTECH,Tomb of Gold,RNG,Slot,6 Reels,PNG-tombofgold,3796,-,,,
QTECH,Mystery Genie: Fortunes of the Lamp,RNG,Slot,5 Reels,PNG-mysterygenie,3797,-,,,
QTECH,Easter Eggspedition,RNG,Slot,5 Reels,PNG-eastereggspedition,3798,-,,,
QTECH,Piranha Pays,RNG,Slot,5 Reels,PNG-piranhapays,3799,-,,,
QTECH,Chambers of Ancients,RNG,Slot,5 Reels,PNG-chambersofancients,3800,-,,,
QTECH,Banquet of Dead,RNG,Slot,5 Reels,PNG-banquetofdead,3801,-,,,
QTECH,Legion Gold Unleashed,RNG,Slot,5 Reels,PNG-legiongoldunleashed,3802,-,,,
QTECH,Undefeated Xerxes,RNG,Slot,5 Reels,PNG-undefeatedxerxes,3803,-,,,
QTECH,Cat Wilde and the Incan Quest,RNG,Slot,5 Reels,PNG-catwildeandtheincanquest,3804,-,,,
QTECH,Love is in the Fair,RNG,Slot,5 Reels,PNG-loveisinthefair,3805,-,,,
QTECH,Moon Princess: Power of Love,RNG,Slot,5 Reels,PNG-moonprincesspoweroflove,3806,-,,,
QTECH,3 Clown Monty II,RNG,Slot,5 Reels,PNG-3clownmonty2,3807,-,,,
QTECH,Pandastic Adventure,RNG,Slot,5 Reels,PNG-pandasticadventure,3808,-,,,
QTECH,Tales of Mithrune Syn's Fortune,RNG,Slot,5 Reels,PNG-talesofmithrunesynsfortune,3809,-,,,
QTECH,15 Crystal Roses A Tale Of Love,RNG,Slot,5 Reels,PNG-15crystalrosesataleoflove,3810,-,,,
QTECH,24k Dragon,RNG,Slot,5 Reels,PNG-24kdragon,3811,-,,,
QTECH,3 Clown Monty,RNG,Slot,5 Reels,PNG-3clownmonty,3812,-,,,
QTECH,5x Magic,RNG,Slot,3 Reels,PNG-5xmagic,3813,-,,,
QTECH,7 Sins,RNG,Slot,5 Reels,PNG-7sins,3814,-,,,
QTECH,Ace of Spades,RNG,Slot,3 Reels,PNG-aceofspades,3815,-,,,
QTECH,Agent Destiny,RNG,Slot,5 Reels,PNG-agentdestiny,3816,-,,,
QTECH,Agent of Hearts,RNG,Slot,7 Reels,PNG-agentofhearts,3817,-,,,
QTECH,Animal Madness,RNG,Slot,5 Reels,PNG-animalmadness,3818,-,,,
QTECH,Ankh of Anubis,RNG,Slot,5 Reels,PNG-ankhofanubis,3819,-,,,
QTECH,Annihilator,RNG,Slot,5 Reels,PNG-annihilator,3820,-,,,
QTECH,Athena Ascending,RNG,Slot,5 Reels,PNG-athenaascending,3821,-,,,
QTECH,Aztec Idols,RNG,Slot,5 Reels,PNG-aztecidols,3822,-,,,
QTECH,Aztec Warrior Princess,RNG,Slot,5 Reels,PNG-aztecwarriorprincess,3823,-,,,
QTECH,Baker's Treat,RNG,Slot,5 Reels,PNG-bakerstreat,3824,-,,,
QTECH,Banana Rock,RNG,Slot,5 Reels,PNG-bananarock,3825,-,,,
QTECH,Battle Royal,RNG,Slot,5 Reels,PNG-battleroyal,3826,-,,,
QTECH,Beasts Of Fire,RNG,Slot,5 Reels,PNG-beastsoffire,3827,-,,,
QTECH,Big Win 777,RNG,Slot,5 Reels,PNG-bigwin777,3828,-,,,
QTECH,Big Win Cat,RNG,Slot,3 Reels,PNG-bigwincat,3829,-,,,
QTECH,Black Mamba,RNG,Slot,5 Reels,PNG-blackmamba,3830,-,,,
QTECH,Blazin' Bullfrog,RNG,Slot,5 Reels,PNG-blazinbullfrog,3831,-,,,
QTECH,Blinged,RNG,Slot,5 Reels,PNG-blinged,3832,-,,,
QTECH,Boat Bonanza,RNG,Slot,5 Reels,PNG-boatbonanza,3833,-,,,
QTECH,Boat Bonanza Colossal Catch,RNG,Slot,5 Reels,PNG-boatbonanzacolossalcatch,3834,-,,,
QTECH,Book of Dead,RNG,Slot,5 Reels,PNG-bookofdead,3835,-,,,
QTECH,Bull in a China Shop,RNG,Slot,5 Reels,PNG-bullinachinashop,3836,-,,,
QTECH,Bull in a Rodeo,RNG,Slot,5 Reels,PNG-bullinarodeo,3837,-,,,
QTECH,Candy Island Princess,RNG,Slot,3 Reels,PNG-candyislandprincess,3838,-,,,
QTECH,Canine Carnage,RNG,Slot,5 Reels,PNG-caninecarnage,3839,-,,,
QTECH,Captain Glum: Pirate Hunter,RNG,Slot,5 Reels,PNG-captainglumpiratehunter,3840,-,,,
QTECH,Captain Xeno's Earth Adventure,RNG,Slot,5 Reels,PNG-captainxenosearthadventure,3841,-,,,
QTECH,Cash-a-Cabana,RNG,Slot,5 Reels,PNG-cashacabana,3842,-,,,
QTECH,Cash of Command,RNG,Slot,9 Reels,PNG-cashofcommand,3843,-,,,
QTECH,Cash Pump,RNG,Slot,12 Reels,PNG-cashpump,3844,-,,,
QTECH,Cash Vandal,RNG,Slot,4 Reels,PNG-cashvandal,3845,-,,,
QTECH,Cat Wilde and the Doom of Dead,RNG,Slot,5 Reels,PNG-catwildeandthedoomofdead,3846,-,,,
QTECH,Cat Wilde and the Lost Chapter,RNG,Slot,5 Reels,PNG-catwildeandthelostchapter,3847,-,,,
QTECH,Cat Wilde and the Pyramids of Dead,RNG,Slot,5 Reels,PNG-catwildeandthepyramidsofdead,3848,-,,,
QTECH,Cat Wilde in the Eclipse of the Sun God,RNG,Slot,5 Reels,PNG-catwildeintheeclipseofthesungod,3849,-,,,
QTECH,Cats and Cash,RNG,Slot,5 Reels,PNG-catsandcash,3850,-,,,
QTECH,Champions of Mithrune,RNG,Slot,5 Reels,PNG-championsofmithrune,3851,-,,,
QTECH,Charlie Chance,RNG,Slot,5 Reels,PNG-charliechance,3852,-,,,
QTECH,Charlie Chance and The Curse of Cleopatra,RNG,Slot,6 Reels,PNG-charliechanceandthecurseofcleopatra,3853,-,,,
QTECH,Charlie Chance in Hell to Pay,RNG,Slot,3 Reels,PNG-charliechanceinhelltopay,3854,-,,,
QTECH,Chinese New Year,RNG,Slot,5 Reels,PNG-chinesenewyear,3855,-,,,
QTECH,Chronos Joker,RNG,Slot,3 Reels,PNG-chronosjoker,3856,-,,,
QTECH,Clash of Camelot,RNG,Slot,5 Reels,PNG-clashofcamelot,3857,-,,,
QTECH,Cloud Quest,RNG,Slot,5 Reels,PNG-cloudquest,3858,-,,,
QTECH,Coils of Cash,RNG,Slot,6 Reels,PNG-coilsofcash,3859,-,,,
QTECH,Colt Lightning,RNG,Slot,5 Reels,PNG-coltlightning,3860,-,,,
QTECH,Contact,RNG,Slot,5 Reels,PNG-contact,3861,-,,,
QTECH,Cops'n'Robbers,RNG,Slot,5 Reels,PNG-copsnrobbers,3862,-,,,
QTECH,Count Jokula,RNG,Slot,3 Reels,PNG-countjokula,3863,-,,,
QTECH,Court of Hearts,RNG,Slot,5 Reels,PNG-courtofhearts,3864,-,,,
QTECH,Coywolf Cash,RNG,Slot,5 Reels,PNG-coywolfcash,3865,-,,,
QTECH,Crazy Cows,RNG,Slot,5 Reels,PNG-crazycows,3866,-,,,
QTECH,Crystal Sun,RNG,Slot,5 Reels,PNG-crystalsun,3867,-,,,
QTECH,Dawn of Egypt,RNG,Slot,5 Reels,PNG-dawnofegypt,3868,-,,,
QTECH,Demon,RNG,Slot,5 Reels,PNG-demon,3869,-,,,
QTECH,Derby Wheel,RNG,Slot,3 Reels,PNG-derbywheel,3870,-,,,
QTECH,Diamonds of the Realm,RNG,Slot,5 Reels,PNG-diamondsoftherealm,3871,-,,,
QTECH,Diamond Vortex,RNG,Slot,Slots,PNG-diamondvortex,3872,-,,,
QTECH,Disco Diamonds,RNG,Slot,5 Reels,PNG-discodiamonds,3873,-,,,
QTECH,Divine Showdown,RNG,Slot,5 Reels,PNG-divineshowdown,3874,-,,,
QTECH,Dr Toonz,RNG,Slot,6 Reels,PNG-drtoonz,3875,-,,,
QTECH,Doom of Egypt,RNG,Slot,5 Reels,PNG-doomofegypt,3876,-,,,
QTECH,Dragon Maiden,RNG,Slot,5 Reels,PNG-dragonmaiden,3877,-,,,
QTECH,Dragon Ship,RNG,Slot,5 Reels,PNG-dragonship,3878,-,,,
QTECH,Easter Eggs,RNG,Slot,5 Reels,PNG-eastereggs,3879,-,,,
QTECH,Enchanted Crystals,RNG,Slot,5 Reels,PNG-enchantedcrystals,3880,-,,,
QTECH,Enchanted Meadow,RNG,Slot,5 Reels,PNG-enchantedmeadow,3881,-,,,
QTECH,Energoonz,RNG,Slot,5 Reels,PNG-energoonz,3882,-,,,
QTECH,Eye Of Atum,RNG,Slot,5 Reels,PNG-eyeofatum,3883,-,,,
QTECH,Eye of the Kraken,RNG,Slot,3 Reels,PNG-eyeofthekraken,3884,-,,,
QTECH,Fat Frankies,RNG,Slot,5 Reels,PNG-fatfrankies,3885,-,,,
QTECH,Feline Fury,RNG,Slot,5 Reels,PNG-felinefury,3886,-,,,
QTECH,Fire Joker,RNG,Slot,3 Reels,PNG-firejoker,3887,-,,,
QTECH,Fire Joker Freeze,RNG,Slot,3 Reels,PNG-firejokerfreeze,3888,-,,,
QTECH,Firefly Frenzy,RNG,Slot,5 Reels,PNG-fireflyfrenzy,3889,-,,,
QTECH,Forge of Fortunes,RNG,Slot,3 Reels,PNG-forgeoffortunes,3890,-,,,
QTECH,Forge Of Gems,RNG,Slot,5 Reels,PNG-forgeofgems,3891,-,,,
QTECH,Fortune Rewind,RNG,Slot,5 Reels,PNG-fortunerewind,3892,-,,,
QTECH,Fortunes of Ali Baba,RNG,Slot,5 Reels,PNG-fortunesofalibaba,3893,-,,,
QTECH,Fox Mayhem,RNG,Slot,5 Reels,PNG-foxmayhem,3894,-,,,
QTECH,Free Reelinâ€™ Joker 1000,RNG,Slot,3 Reels,PNG-freereelinjoker1000,3895,-,,,
QTECH,Free Reelin' Joker,RNG,Slot,3 Reels,PNG-freereelinjoker,3896,-,,,
QTECH,Frozen Gems,RNG,Slot,5 Reels,PNG-frozengems,3897,-,,,
QTECH,FU ER DAI,RNG,Slot,5 Reels,PNG-fuerdai,3898,-,,,
QTECH,Game of Gladiators,RNG,Slot,5 Reels,PNG-gameofgladiators,3899,-,,,
QTECH,Game of Gladiators: Uprising,RNG,Slot,5 Reels,PNG-gameofgladiatorsuprising,3900,-,,,
QTECH,Gargantoonz,RNG,Slot,7 Reels,PNG-gargantoonz,3901,-,,,
QTECH,Gates of Troy,RNG,Slot,5 Reels,PNG-gatesoftroy,3902,-,,,
QTECH,Gemix,RNG,Slot,7 Reels,PNG-gemix,3903,-,,,
QTECH,Gemix 2,RNG,Slot,7 Reels,PNG-gemix2,3904,-,,,
QTECH,Gerard's Gambit,RNG,Slot,3 Reels,PNG-gerardsgambit,3905,-,,,
QTECH,Ghost of Dead,RNG,Slot,5 Reels,PNG-ghostofdead,3906,-,,,
QTECH,Gigantoonz,RNG,Slot,8 Reels,PNG-gigantoonz,3907,-,,,
QTECH,Gold King,RNG,Slot,5 Reels,PNG-goldking,3908,-,,,
QTECH,Gold Trophy 2,RNG,Slot,5 Reels,PNG-goldtrophy2,3909,-,,,
QTECH,Gold Volcano,RNG,Slot,8 Reels,PNG-goldvolcano,3910,-,,,
QTECH,Golden Caravan,RNG,Slot,5 Reels,PNG-goldencaravan,3911,-,,,
QTECH,Golden Colts,RNG,Slot,5 Reels,PNG-goldencolts,3912,-,,,
QTECH,Golden Legend,RNG,Slot,5 Reels,PNG-goldenlegend,3913,-,,,
QTECH,Golden Osiris,RNG,Slot,7 Reels,PNG-goldenosiris,3914,-,,,
QTECH,Golden Ticket,RNG,Slot,5 Reels,PNG-goldenticket,3915,-,,,
QTECH,Golden Ticket 2,RNG,Slot,5 Reels,PNG-goldenticket2,3916,-,,,
QTECH,Grim Muerto,RNG,Slot,5 Reels,PNG-grimmuerto,3917,-,,,
QTECH,Happy Halloween,RNG,Slot,5 Reels,PNG-happyhalloween,3918,-,,,
QTECH,Highway Legends,RNG,Slot,5 Reels,PNG-highwaylegends,3919,-,,,
QTECH,Holiday Season,RNG,Slot,5 Reels,PNG-holidayseason,3920,-,,,
QTECH,Holiday Spirits,RNG,Slot,3 Reels,PNG-holidayspirits,3921,-,,,
QTECH,Honey Rush,RNG,Slot,7 Reels,PNG-honeyrush,3922,-,,,
QTECH,Honey Rush 100,RNG,Slot,7 Reels,PNG-honeyrush100,3923,-,,,
QTECH,Hooligan Hustle,RNG,Slot,5 Reels,PNG-hooliganhustle,3924,-,,,
QTECH,Hotel Yeti-Way,RNG,Slot,6 Reels,PNG-hotelyetiway,3925,-,,,
QTECH,House of Doom,RNG,Slot,5 Reels,PNG-houseofdoom,3926,-,,,
QTECH,House of Doom 2: The Crypt,RNG,Slot,5 Reels,PNG-houseofdoom2thecrypt,3927,-,,,
QTECH,Ice Joker,RNG,Slot,5 Reels,PNG-icejoker,3928,-,,,
QTECH,Idol of Fortune,RNG,Slot,5 Reels,PNG-idoloffortune,3929,-,,,
QTECH,ImmorTails of Egypt,RNG,Slot,5 Reels,PNG-immortailsofegypt,3930,-,,,
QTECH,Imperial Opera,RNG,Slot,5 Reels,PNG-imperialopera,3931,-,,,
QTECH,Inferno Joker,RNG,Slot,5 Reels,PNG-infernojoker,3932,-,,,
QTECH,Invading Vegas,RNG,Slot,5 Reels,PNG-invadingvegas,3933,-,,,
QTECH,Invading Vegas: Las Christmas,RNG,Slot,5 Reels,PNG-invadingvegaslaschristmas,3934,-,,,
QTECH,Inferno Star,RNG,Slot,5 Reels,PNG-infernostar,3935,-,,,
QTECH,Irish Gold,RNG,Slot,3 Reels,PNG-irishgold,3936,-,,,
QTECH,Iron Girl,RNG,Slot,5 Reels,PNG-irongirl,3937,-,,,
QTECH,Jade Magician,RNG,Slot,5 Reels,PNG-jademagician,3938,-,,,
QTECH,Jewel Box,RNG,Slot,5 Reels,PNG-jewelbox,3939,-,,,
QTECH,Jolly Roger,RNG,Slot,5 Reels,PNG-jollyroger,3940,-,,,
QTECH,Jolly Roger 2,RNG,Slot,5 Reels,PNG-jollyroger2,3941,-,,,
QTECH,King's Mask,RNG,Slot,5 Reels,PNG-kingsmask,3942,-,,,
QTECH,Lady of Fortune,RNG,Slot,5 Reels,PNG-ladyoffortune,3943,-,,,
QTECH,Legacy of Dead,RNG,Slot,5 Reels,PNG-legacyofdead,3944,-,,,
QTECH,Legacy of Dynasties,RNG,Slot,5 Reels,PNG-legacyofdynasties,3945,-,,,
QTECH,Legacy of Egypt,RNG,Slot,5 Reels,PNG-legacyofegypt,3946,-,,,
QTECH,Legacy of Inca,RNG,Slot,5 Reels,PNG-legacyofinca,3947,-,,,
QTECH,Legend Of The Ice Dragon,RNG,Slot,7 Reels,PNG-legendoftheicedragon,3948,-,,,
QTECH,Legion Gold,RNG,Slot,5 Reels,PNG-legiongold,3949,-,,,
QTECH,Leprechaun goes Egypt,RNG,Slot,5 Reels,PNG-leprechaungoesegypt,3950,-,,,
QTECH,Leprechaun Goes Wild,RNG,Slot,5 Reels,PNG-leprechaungoeswild,3951,-,,,
QTECH,Leprechaun's Vault,RNG,Slot,5 Reels,PNG-leprechaunsvault,3952,-,,,
QTECH,Lord Merlin and The Lady of The Lake,RNG,Slot,5 Reels,PNG-lordmerlinandtheladyofthelake,3953,-,,,
QTECH,Love Joker,RNG,Slot,3 Reels,PNG-lovejoker,3954,-,,,
QTECH,Luchamigos,RNG,Slot,5 Reels,PNG-luchamigos,3955,-,,,
QTECH,Lucky Diamonds,RNG,Slot,3 Reels,PNG-luckydiamonds,3956,-,,,
QTECH,Madame Ink,RNG,Slot,5 Reels,PNG-madameink,3957,-,,,
QTECH,Mega Don,RNG,Slot,5 Reels,PNG-megadon,3958,-,,,
QTECH,Mega Don: Feeding Frenzy,RNG,Slot,5 Reels,PNG-megadonfeedingfrenzy,3959,-,,,
QTECH,Mahjong 88,RNG,Slot,8 Reels,PNG-mahjong88,3960,-,,,
QTECH,Matsuri,RNG,Slot,5 Reels,PNG-matsuri,3961,-,,,
QTECH,Merlin And The Ice Queen Morgana,RNG,Slot,5 Reels,PNG-merlinandtheicequeenmorgana,3962,-,,,
QTECH,Merlin: Journey of Flame,RNG,Slot,6 Reels,PNG-merlinjourneyofflame,3963,-,,,
QTECH,Merlin's Grimoire,RNG,Slot,5 Reels,PNG-merlinsgrimoire,3964,-,,,
QTECH,Mermaid's Diamond,RNG,Slot,5 Reels,PNG-mermaidsdiamond,3965,-,,,
